2024-05-03 12:44:58,026 INFO    StreamThr :8842 [internal.py:wandb_internal():86] W&B internal server running at pid: 8842, started at: 2024-05-03 12:44:58.026283
2024-05-03 12:45:00,010 DEBUG   SenderThread:8842 [sender.py:send():379] send: telemetry
2024-05-03 12:45:00,317 INFO    wandb-upload_0:8842 [upload_job.py:push():131] Uploaded file /tmp/tmpb6gxd0yowandb/wyveanam-wandb-metadata.json
2024-05-03 12:45:00,475 INFO    Thread-12 :8842 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240503_124458-0j2vunbs/files/conda-environment.yaml
2024-05-03 12:45:00,475 INFO    Thread-12 :8842 [dir_watcher.py:_on_file_created():271] file/dir created: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240503_124458-0j2vunbs/files/wandb-metadata.json
2024-05-03 12:45:00,475 INFO    Thread-12 :8842 [dir_watcher.py:_on_file_created():271] file/dir created: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240503_124458-0j2vunbs/files/requirements.txt
2024-05-03 12:45:00,475 INFO    Thread-12 :8842 [dir_watcher.py:_on_file_created():271] file/dir created: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240503_124458-0j2vunbs/files/output.log
2024-05-03 12:45:02,475 INFO    Thread-12 :8842 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240503_124458-0j2vunbs/files/output.log
2024-05-03 12:45:03,600 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: status_report
2024-05-03 12:45:03,644 DEBUG   SenderThread:8842 [sender.py:send():379] send: exit
2024-05-03 12:45:03,644 INFO    SenderThread:8842 [sender.py:send_exit():586] handling exit code: 1
2024-05-03 12:45:03,644 INFO    SenderThread:8842 [sender.py:send_exit():588] handling runtime: 5
2024-05-03 12:45:03,644 INFO    SenderThread:8842 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-03 12:45:03,644 INFO    SenderThread:8842 [sender.py:send_exit():594] send defer
2024-05-03 12:45:03,644 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: defer
2024-05-03 12:45:03,645 INFO    HandlerThread:8842 [handler.py:handle_request_defer():172] handle defer: 0
2024-05-03 12:45:03,645 DEBUG   SenderThread:8842 [sender.py:send_request():406] send_request: defer
2024-05-03 12:45:03,645 INFO    SenderThread:8842 [sender.py:send_request_defer():610] handle sender defer: 0
2024-05-03 12:45:03,645 INFO    SenderThread:8842 [sender.py:transition_state():614] send defer: 1
2024-05-03 12:45:03,645 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: defer
2024-05-03 12:45:03,645 INFO    HandlerThread:8842 [handler.py:handle_request_defer():172] handle defer: 1
2024-05-03 12:45:03,645 DEBUG   SenderThread:8842 [sender.py:send_request():406] send_request: defer
2024-05-03 12:45:03,645 INFO    SenderThread:8842 [sender.py:send_request_defer():610] handle sender defer: 1
2024-05-03 12:45:03,645 INFO    SenderThread:8842 [sender.py:transition_state():614] send defer: 2
2024-05-03 12:45:03,645 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: defer
2024-05-03 12:45:03,645 INFO    HandlerThread:8842 [handler.py:handle_request_defer():172] handle defer: 2
2024-05-03 12:45:03,645 INFO    HandlerThread:8842 [system_monitor.py:finish():203] Stopping system monitor
2024-05-03 12:45:03,645 DEBUG   SystemMonitor:8842 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-03 12:45:03,645 DEBUG   SystemMonitor:8842 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-03 12:45:03,645 DEBUG   SystemMonitor:8842 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-03 12:45:03,646 INFO    HandlerThread:8842 [interfaces.py:finish():202] Joined cpu monitor
2024-05-03 12:45:03,646 INFO    HandlerThread:8842 [interfaces.py:finish():202] Joined disk monitor
2024-05-03 12:45:03,666 INFO    HandlerThread:8842 [interfaces.py:finish():202] Joined gpu monitor
2024-05-03 12:45:03,667 INFO    HandlerThread:8842 [interfaces.py:finish():202] Joined memory monitor
2024-05-03 12:45:03,667 INFO    HandlerThread:8842 [interfaces.py:finish():202] Joined network monitor
2024-05-03 12:45:03,667 DEBUG   SenderThread:8842 [sender.py:send_request():406] send_request: defer
2024-05-03 12:45:03,667 INFO    SenderThread:8842 [sender.py:send_request_defer():610] handle sender defer: 2
2024-05-03 12:45:03,667 INFO    SenderThread:8842 [sender.py:transition_state():614] send defer: 3
2024-05-03 12:45:03,667 DEBUG   SenderThread:8842 [sender.py:send():379] send: stats
2024-05-03 12:45:03,667 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: defer
2024-05-03 12:45:03,667 INFO    HandlerThread:8842 [handler.py:handle_request_defer():172] handle defer: 3
2024-05-03 12:45:03,668 DEBUG   SenderThread:8842 [sender.py:send_request():406] send_request: defer
2024-05-03 12:45:03,668 INFO    SenderThread:8842 [sender.py:send_request_defer():610] handle sender defer: 3
2024-05-03 12:45:03,668 INFO    SenderThread:8842 [sender.py:transition_state():614] send defer: 4
2024-05-03 12:45:03,668 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: defer
2024-05-03 12:45:03,668 INFO    HandlerThread:8842 [handler.py:handle_request_defer():172] handle defer: 4
2024-05-03 12:45:03,668 DEBUG   SenderThread:8842 [sender.py:send_request():406] send_request: defer
2024-05-03 12:45:03,668 INFO    SenderThread:8842 [sender.py:send_request_defer():610] handle sender defer: 4
2024-05-03 12:45:03,668 INFO    SenderThread:8842 [sender.py:transition_state():614] send defer: 5
2024-05-03 12:45:03,668 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: defer
2024-05-03 12:45:03,668 INFO    HandlerThread:8842 [handler.py:handle_request_defer():172] handle defer: 5
2024-05-03 12:45:03,669 DEBUG   SenderThread:8842 [sender.py:send():379] send: summary
2024-05-03 12:45:03,672 INFO    SenderThread:8842 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-03 12:45:03,673 DEBUG   SenderThread:8842 [sender.py:send_request():406] send_request: defer
2024-05-03 12:45:03,673 INFO    SenderThread:8842 [sender.py:send_request_defer():610] handle sender defer: 5
2024-05-03 12:45:03,673 INFO    SenderThread:8842 [sender.py:transition_state():614] send defer: 6
2024-05-03 12:45:03,673 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: defer
2024-05-03 12:45:03,673 INFO    HandlerThread:8842 [handler.py:handle_request_defer():172] handle defer: 6
2024-05-03 12:45:03,673 DEBUG   SenderThread:8842 [sender.py:send_request():406] send_request: defer
2024-05-03 12:45:03,673 INFO    SenderThread:8842 [sender.py:send_request_defer():610] handle sender defer: 6
2024-05-03 12:45:03,676 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: status_report
2024-05-03 12:45:03,832 INFO    SenderThread:8842 [sender.py:transition_state():614] send defer: 7
2024-05-03 12:45:03,833 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: defer
2024-05-03 12:45:03,833 INFO    HandlerThread:8842 [handler.py:handle_request_defer():172] handle defer: 7
2024-05-03 12:45:03,833 DEBUG   SenderThread:8842 [sender.py:send_request():406] send_request: defer
2024-05-03 12:45:03,833 INFO    SenderThread:8842 [sender.py:send_request_defer():610] handle sender defer: 7
2024-05-03 12:45:04,476 INFO    Thread-12 :8842 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240503_124458-0j2vunbs/files/config.yaml
2024-05-03 12:45:04,476 INFO    Thread-12 :8842 [dir_watcher.py:_on_file_created():271] file/dir created: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240503_124458-0j2vunbs/files/wandb-summary.json
2024-05-03 12:45:04,521 INFO    SenderThread:8842 [sender.py:transition_state():614] send defer: 8
2024-05-03 12:45:04,522 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: defer
2024-05-03 12:45:04,522 INFO    HandlerThread:8842 [handler.py:handle_request_defer():172] handle defer: 8
2024-05-03 12:45:04,522 DEBUG   SenderThread:8842 [sender.py:send_request():406] send_request: defer
2024-05-03 12:45:04,522 INFO    SenderThread:8842 [sender.py:send_request_defer():610] handle sender defer: 8
2024-05-03 12:45:04,522 INFO    SenderThread:8842 [job_builder.py:build():318] Attempting to build job artifact
2024-05-03 12:45:04,522 INFO    SenderThread:8842 [job_builder.py:_get_source_type():455] is repo sourced job
2024-05-03 12:45:04,539 INFO    SenderThread:8842 [job_builder.py:build():431] adding wandb-job metadata file
2024-05-03 12:45:04,544 INFO    SenderThread:8842 [sender.py:transition_state():614] send defer: 9
2024-05-03 12:45:04,544 DEBUG   SenderThread:8842 [sender.py:send():379] send: artifact
2024-05-03 12:45:04,545 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: defer
2024-05-03 12:45:04,546 INFO    HandlerThread:8842 [handler.py:handle_request_defer():172] handle defer: 9
2024-05-03 12:45:04,643 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-03 12:45:05,476 INFO    Thread-12 :8842 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240503_124458-0j2vunbs/files/output.log
2024-05-03 12:45:05,534 INFO    SenderThread:8842 [sender.py:send_artifact():1468] sent artifact job-https___github.com_GFNOrg_gfn-diffusion.git_energy_sampling_train.py - {'id': 'QXJ0aWZhY3Q6ODE4MjkzMjQ4', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2NzA2MzI0Nw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODE4MzEzNDUx', 'versionIndex': 2}}}
2024-05-03 12:45:05,534 DEBUG   SenderThread:8842 [sender.py:send_request():406] send_request: defer
2024-05-03 12:45:05,534 INFO    SenderThread:8842 [sender.py:send_request_defer():610] handle sender defer: 9
2024-05-03 12:45:05,534 INFO    SenderThread:8842 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-03 12:45:06,477 INFO    SenderThread:8842 [dir_watcher.py:finish():388] scan: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240503_124458-0j2vunbs/files
2024-05-03 12:45:06,478 INFO    SenderThread:8842 [dir_watcher.py:finish():402] scan save: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240503_124458-0j2vunbs/files/conda-environment.yaml conda-environment.yaml
2024-05-03 12:45:06,478 INFO    SenderThread:8842 [dir_watcher.py:finish():402] scan save: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240503_124458-0j2vunbs/files/wandb-summary.json wandb-summary.json
2024-05-03 12:45:06,478 INFO    SenderThread:8842 [dir_watcher.py:finish():402] scan save: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240503_124458-0j2vunbs/files/wandb-metadata.json wandb-metadata.json
2024-05-03 12:45:06,478 INFO    SenderThread:8842 [dir_watcher.py:finish():402] scan save: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240503_124458-0j2vunbs/files/output.log output.log
2024-05-03 12:45:06,478 INFO    SenderThread:8842 [dir_watcher.py:finish():402] scan save: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240503_124458-0j2vunbs/files/config.yaml config.yaml
2024-05-03 12:45:06,478 INFO    SenderThread:8842 [dir_watcher.py:finish():402] scan save: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240503_124458-0j2vunbs/files/requirements.txt requirements.txt
2024-05-03 12:45:06,478 INFO    SenderThread:8842 [sender.py:transition_state():614] send defer: 10
2024-05-03 12:45:06,478 DEBUG   SenderThread:8842 [sender.py:send_request():406] send_request: poll_exit
2024-05-03 12:45:06,481 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: defer
2024-05-03 12:45:06,481 INFO    HandlerThread:8842 [handler.py:handle_request_defer():172] handle defer: 10
2024-05-03 12:45:06,483 DEBUG   SenderThread:8842 [sender.py:send_request():406] send_request: defer
2024-05-03 12:45:06,483 INFO    SenderThread:8842 [sender.py:send_request_defer():610] handle sender defer: 10
2024-05-03 12:45:06,483 INFO    SenderThread:8842 [file_pusher.py:finish():172] shutting down file pusher
2024-05-03 12:45:06,644 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-03 12:45:06,644 DEBUG   SenderThread:8842 [sender.py:send_request():406] send_request: poll_exit
2024-05-03 12:45:06,968 INFO    wandb-upload_2:8842 [upload_job.py:push():131] Uploaded file /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240503_124458-0j2vunbs/files/output.log
2024-05-03 12:45:06,969 INFO    wandb-upload_3:8842 [upload_job.py:push():131] Uploaded file /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240503_124458-0j2vunbs/files/config.yaml
2024-05-03 12:45:06,969 INFO    wandb-upload_1:8842 [upload_job.py:push():131] Uploaded file /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240503_124458-0j2vunbs/files/wandb-summary.json
2024-05-03 12:45:06,969 INFO    wandb-upload_0:8842 [upload_job.py:push():131] Uploaded file /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240503_124458-0j2vunbs/files/conda-environment.yaml
2024-05-03 12:45:06,970 INFO    wandb-upload_4:8842 [upload_job.py:push():131] Uploaded file /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240503_124458-0j2vunbs/files/requirements.txt
2024-05-03 12:45:07,170 INFO    Thread-11 :8842 [sender.py:transition_state():614] send defer: 11
2024-05-03 12:45:07,171 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: defer
2024-05-03 12:45:07,171 INFO    HandlerThread:8842 [handler.py:handle_request_defer():172] handle defer: 11
2024-05-03 12:45:07,171 DEBUG   SenderThread:8842 [sender.py:send_request():406] send_request: defer
2024-05-03 12:45:07,171 INFO    SenderThread:8842 [sender.py:send_request_defer():610] handle sender defer: 11
2024-05-03 12:45:07,171 INFO    SenderThread:8842 [file_pusher.py:join():178] waiting for file pusher
2024-05-03 12:45:07,171 INFO    SenderThread:8842 [sender.py:transition_state():614] send defer: 12
2024-05-03 12:45:07,172 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: defer
2024-05-03 12:45:07,172 INFO    HandlerThread:8842 [handler.py:handle_request_defer():172] handle defer: 12
2024-05-03 12:45:07,172 DEBUG   SenderThread:8842 [sender.py:send_request():406] send_request: defer
2024-05-03 12:45:07,172 INFO    SenderThread:8842 [sender.py:send_request_defer():610] handle sender defer: 12
2024-05-03 12:45:07,172 INFO    SenderThread:8842 [file_stream.py:finish():614] file stream finish called
2024-05-03 12:45:07,331 INFO    SenderThread:8842 [file_stream.py:finish():618] file stream finish is done
2024-05-03 12:45:07,331 INFO    SenderThread:8842 [sender.py:transition_state():614] send defer: 13
2024-05-03 12:45:07,331 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: defer
2024-05-03 12:45:07,331 INFO    HandlerThread:8842 [handler.py:handle_request_defer():172] handle defer: 13
2024-05-03 12:45:07,331 DEBUG   SenderThread:8842 [sender.py:send_request():406] send_request: defer
2024-05-03 12:45:07,331 INFO    SenderThread:8842 [sender.py:send_request_defer():610] handle sender defer: 13
2024-05-03 12:45:07,331 INFO    SenderThread:8842 [sender.py:transition_state():614] send defer: 14
2024-05-03 12:45:07,332 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: defer
2024-05-03 12:45:07,332 INFO    HandlerThread:8842 [handler.py:handle_request_defer():172] handle defer: 14
2024-05-03 12:45:07,332 DEBUG   SenderThread:8842 [sender.py:send():379] send: final
2024-05-03 12:45:07,332 DEBUG   SenderThread:8842 [sender.py:send():379] send: footer
2024-05-03 12:45:07,332 DEBUG   SenderThread:8842 [sender.py:send_request():406] send_request: defer
2024-05-03 12:45:07,332 INFO    SenderThread:8842 [sender.py:send_request_defer():610] handle sender defer: 14
2024-05-03 12:45:07,332 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-03 12:45:07,332 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-03 12:45:07,333 DEBUG   SenderThread:8842 [sender.py:send_request():406] send_request: poll_exit
2024-05-03 12:45:07,333 DEBUG   SenderThread:8842 [sender.py:send_request():406] send_request: poll_exit
2024-05-03 12:45:07,333 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: server_info
2024-05-03 12:45:07,333 DEBUG   SenderThread:8842 [sender.py:send_request():406] send_request: server_info
2024-05-03 12:45:07,334 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: get_summary
2024-05-03 12:45:07,334 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: sampled_history
2024-05-03 12:45:07,335 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-03 12:45:07,472 INFO    MainThread:8842 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-05-03 12:45:07,472 INFO    MainThread:8842 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-05-03 12:45:07,472 INFO    MainThread:8842 [wandb_run.py:_footer_sync_info():3895] logging synced files
2024-05-03 12:45:07,473 DEBUG   HandlerThread:8842 [handler.py:handle_request():146] handle_request: shutdown
2024-05-03 12:45:07,473 INFO    HandlerThread:8842 [handler.py:finish():866] shutting down handler
2024-05-03 12:45:08,333 INFO    WriterThread:8842 [datastore.py:close():296] close: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240503_124458-0j2vunbs/run-0j2vunbs.wandb
2024-05-03 12:45:08,472 INFO    SenderThread:8842 [sender.py:finish():1546] shutting down sender
2024-05-03 12:45:08,472 INFO    SenderThread:8842 [file_pusher.py:finish():172] shutting down file pusher
2024-05-03 12:45:08,472 INFO    SenderThread:8842 [file_pusher.py:join():178] waiting for file pusher
